ID_CORRELATIVO,CODMES_x,FLG_BANCARIZADO,RANG_INGRESO,FLAG_LIMA_PROVINCIA,EDAD,ANTIGUEDAD,ATTRITION,RANG_SDO_PASIVO_MENOS0,SDO_ACTIVO_MENOS0,SDO_ACTIVO_MENOS1,SDO_ACTIVO_MENOS2,SDO_ACTIVO_MENOS3,SDO_ACTIVO_MENOS4,SDO_ACTIVO_MENOS5,FLG_SEGURO_MENOS0,FLG_SEGURO_MENOS1,FLG_SEGURO_MENOS2,FLG_SEGURO_MENOS3,FLG_SEGURO_MENOS4,FLG_SEGURO_MENOS5,RANG_NRO_PRODUCTOS_MENOS0,FLG_NOMINA,NRO_ACCES_CANAL1_MENOS0,NRO_ACCES_CANAL1_MENOS1,NRO_ACCES_CANAL1_MENOS2,NRO_ACCES_CANAL1_MENOS3,NRO_ACCES_CANAL1_MENOS4,NRO_ACCES_CANAL1_MENOS5,NRO_ACCES_CANAL2_MENOS0,NRO_ACCES_CANAL2_MENOS1,NRO_ACCES_CANAL2_MENOS2,NRO_ACCES_CANAL2_MENOS3,NRO_ACCES_CANAL2_MENOS4,NRO_ACCES_CANAL2_MENOS5,NRO_ACCES_CANAL3_MENOS0,NRO_ACCES_CANAL3_MENOS1,NRO_ACCES_CANAL3_MENOS2,NRO_ACCES_CANAL3_MENOS3,NRO_ACCES_CANAL3_MENOS4,NRO_ACCES_CANAL3_MENOS5,NRO_ENTID_SSFF_MENOS0,NRO_ENTID_SSFF_MENOS1,NRO_ENTID_SSFF_MENOS2,NRO_ENTID_SSFF_MENOS3,NRO_ENTID_SSFF_MENOS4,NRO_ENTID_SSFF_MENOS5,FLG_SDO_OTSSFF_MENOS0,FLG_SDO_OTSSFF_MENOS1,FLG_SDO_OTSSFF_MENOS2,FLG_SDO_OTSSFF_MENOS3,FLG_SDO_OTSSFF_MENOS4,FLG_SDO_OTSSFF_MENOS5,TIPO_REQUERIMIENTO2,DICTAMEN,CODMES_y,PRODUCTO_SERVICIO_2,SUBMOTIVO_2
66164,201208,1,Rang_ingreso_02,Provincia,54.0,7.0,1,Rango_SDO_01,213970,232370,259970,293330,304680,305220,1,1,1,0,0,0,Rango_04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,4,3,3,2,2,1,1,1,1,1,1,Reclamo,NO PROCEDE,202405,Producto 17,Submotivo 105
7425,201208,1,Rang_ingreso_01,Provincia,31.0,2.0,0,Rango_SDO_01,20490,20510,21050,23270,22370,23050,1,1,1,1,1,1,Rango_04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,5,5,5,5,5,5,1,1,1,1,1,1,Reclamo,PROCEDE TOTAL,202405,Producto 20,Submotivo 156
62307,201208,1,Rang_ingreso_03,Lima,25.0,0.0,0,Rango_SDO_10,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,1,1,1,1,1,1,Reclamo,NO PROCEDE,202403,Producto 18,Submotivo 68
86075,201208,0,Desconocido,Lima,30.0,9.0,0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,4,4,11,16,2,9,1,0,7,9,0,6,0,0,0,0,0,0,0,0,0,0,0,0,Reclamo,NO PROCEDE,202403,Producto 18,Submotivo 125
87749,201208,1,Rang_ingreso_02,Lima,28.0,5.0,0,Rango_SDO_02,12460,0,0,0,30,10,1,1,1,1,1,1,Rango_04,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,3,3,3,3,3,1,1,1,1,1,1,Reclamo,NO PROCEDE,202404,Producto 18,Submotivo 51
69495,201208,1,Rang_ingreso_06,Lima,30.0,4.0,0,Rango_SDO_13,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,1,4,5,2,7,4,8,0,0,0,0,2,1,10,9,10,16,18,13,2,2,2,2,2,2,0,0,0,0,0,0,Solicitud,PROCEDE TOTAL,202404,Producto 20,Submotivo 144
69495,201208,1,Rang_ingreso_06,Lima,30.0,4.0,0,Rango_SDO_13,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,1,4,5,2,7,4,8,0,0,0,0,2,1,10,9,10,16,18,13,2,2,2,2,2,2,0,0,0,0,0,0,Solicitud,NO PROCEDE,202404,Producto 20,Submotivo 157
69495,201208,1,Rang_ingreso_06,Lima,30.0,4.0,0,Rango_SDO_13,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,1,4,5,2,7,4,8,0,0,0,0,2,1,10,9,10,16,18,13,2,2,2,2,2,2,0,0,0,0,0,0,Reclamo,NO PROCEDE,202404,Producto 20,Submotivo 43
13779,201208,1,Rang_ingreso_02,Lima,39.0,5.0,1,Cero,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,3,4,4,1,1,1,1,1,1,Solicitud,PROCEDE TOTAL,202404,Producto 20,Submotivo 132
49719,201208,1,Rang_ingreso_05,Provincia,27.0,6.0,0,Rango_SDO_06,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,2,1,4,5,1,2,0,0,0,0,1,1,0,0,6,27,0,5,3,3,4,4,4,4,1,1,1,1,1,1,Reclamo,NO PROCEDE,202405,Producto 07,Submotivo 125
49719,201208,1,Rang_ingreso_05,Provincia,27.0,6.0,0,Rango_SDO_06,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,2,1,4,5,1,2,0,0,0,0,1,1,0,0,6,27,0,5,3,3,4,4,4,4,1,1,1,1,1,1,Reclamo,NO PROCEDE,202404,Producto 18,Submotivo 68
12388,201208,1,Rang_ingreso_03,Provincia,25.0,3.0,0,Rango_SDO_04,0,0,0,0,0,10,1,1,1,1,1,1,Rango_04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,1,1,1,1,1,1,Solicitud,PROCEDE TOTAL,202403,Producto 20,Submotivo 144
91459,201208,1,Rang_ingreso_02,Provincia,25.0,0.0,0,Rango_SDO_02,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,1,0,13,16,3,14,8,0,21,14,29,12,7,0,2,2,1,1,1,1,1,1,1,1,1,1,Solicitud,PROCEDE TOTAL,202407,Producto 07,Submotivo 144
91459,201208,1,Rang_ingreso_02,Provincia,25.0,0.0,0,Rango_SDO_02,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,1,0,13,16,3,14,8,0,21,14,29,12,7,0,2,2,1,1,1,1,1,1,1,1,1,1,Reclamo,NO PROCEDE,202406,Producto 21,Submotivo 150
83132,201208,1,Rang_ingreso_01,Lima,29.0,10.0,0,Rango_SDO_12,760,720,640,720,650,670,1,1,1,1,1,1,Rango_04,1,0,0,0,1,0,0,13,1,0,1,0,0,6,9,4,1,5,0,6,6,6,6,6,6,1,1,1,1,1,1,Solicitud,NO PROCEDE,202407,Producto 20,Submotivo 157
83132,201208,1,Rang_ingreso_01,Lima,29.0,10.0,0,Rango_SDO_12,760,720,640,720,650,670,1,1,1,1,1,1,Rango_04,1,0,0,0,1,0,0,13,1,0,1,0,0,6,9,4,1,5,0,6,6,6,6,6,6,1,1,1,1,1,1,Reclamo,NO PROCEDE,202407,Producto 20,Submotivo 125
83132,201208,1,Rang_ingreso_01,Lima,29.0,10.0,0,Rango_SDO_12,760,720,640,720,650,670,1,1,1,1,1,1,Rango_04,1,0,0,0,1,0,0,13,1,0,1,0,0,6,9,4,1,5,0,6,6,6,6,6,6,1,1,1,1,1,1,Reclamo,NO PROCEDE,202407,Producto 20,Submotivo 125
83132,201208,1,Rang_ingreso_01,Lima,29.0,10.0,0,Rango_SDO_12,760,720,640,720,650,670,1,1,1,1,1,1,Rango_04,1,0,0,0,1,0,0,13,1,0,1,0,0,6,9,4,1,5,0,6,6,6,6,6,6,1,1,1,1,1,1,Reclamo,NO PROCEDE,202407,Producto 20,Submotivo 43
83132,201208,1,Rang_ingreso_01,Lima,29.0,10.0,0,Rango_SDO_12,760,720,640,720,650,670,1,1,1,1,1,1,Rango_04,1,0,0,0,1,0,0,13,1,0,1,0,0,6,9,4,1,5,0,6,6,6,6,6,6,1,1,1,1,1,1,Reclamo,PROCEDE PARCIAL,202406,Producto 20,Submotivo 43
21296,201208,1,Rang_ingreso_02,Lima,62.0,5.0,0,Rango_SDO_03,0,0,0,0,0,0,1,1,1,1,1,1,Rango_04,1,0,0,0,0,0,0,7,10,5,8,10,10,6,3,2,4,7,7,6,6,6,6,6,6,1,1,1,1,1,1,Reclamo,PROCEDE TOTAL,202406,Producto 18,Submotivo 65
21296,201208,1,Rang_ingreso_02,Lima,62.0,5.0,0,Rango_SDO_03,0,0,0,0,0,0,1,1,1,1,1,1,Rango_04,1,0,0,0,0,0,0,7,10,5,8,10,10,6,3,2,4,7,7,6,6,6,6,6,6,1,1,1,1,1,1,Reclamo,NO PROCEDE,202406,Producto 07,Submotivo 125
21296,201208,1,Rang_ingreso_02,Lima,62.0,5.0,0,Rango_SDO_03,0,0,0,0,0,0,1,1,1,1,1,1,Rango_04,1,0,0,0,0,0,0,7,10,5,8,10,10,6,3,2,4,7,7,6,6,6,6,6,6,1,1,1,1,1,1,Reclamo,NO PROCEDE,202406,Producto 18,Submotivo 125
21296,201208,1,Rang_ingreso_02,Lima,62.0,5.0,0,Rango_SDO_03,0,0,0,0,0,0,1,1,1,1,1,1,Rango_04,1,0,0,0,0,0,0,7,10,5,8,10,10,6,3,2,4,7,7,6,6,6,6,6,6,1,1,1,1,1,1,Reclamo,NO PROCEDE,202405,Producto 07,Submotivo 125
17630,201208,1,Rang_ingreso_05,Lima,52.0,1.0,0,Rango_SDO_06,4850,5270,5980,5710,5700,5990,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,1,3,3,4,4,4,4,4,4,1,1,1,1,1,1,Solicitud,PROCEDE TOTAL,202407,Producto 20,Submotivo 132
17630,201208,1,Rang_ingreso_05,Lima,52.0,1.0,0,Rango_SDO_06,4850,5270,5980,5710,5700,5990,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,1,3,3,4,4,4,4,4,4,1,1,1,1,1,1,Reclamo,PROCEDE TOTAL,202407,Producto 18,Submotivo 125
17630,201208,1,Rang_ingreso_05,Lima,52.0,1.0,0,Rango_SDO_06,4850,5270,5980,5710,5700,5990,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,1,3,3,4,4,4,4,4,4,1,1,1,1,1,1,Solicitud,PROCEDE TOTAL,202405,Producto 20,Submotivo 132
17630,201208,1,Rang_ingreso_05,Lima,52.0,1.0,0,Rango_SDO_06,4850,5270,5980,5710,5700,5990,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,1,3,3,4,4,4,4,4,4,1,1,1,1,1,1,Reclamo,NO PROCEDE,202405,Producto 20,Submotivo 125
37312,201208,1,Rang_ingreso_03,Lima,47.0,6.0,1,Rango_SDO_01,290,350,480,430,190,370,1,1,1,1,1,1,Rango_04,0,0,0,0,0,0,0,0,0,0,0,0,0,11,27,34,33,29,19,4,3,3,3,3,2,1,1,1,1,1,1,Solicitud,PROCEDE TOTAL,202406,Producto 07,Submotivo 144
67798,201208,1,Rang_ingreso_04,Provincia,26.0,1.0,0,Rango_SDO_02,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,2,1,3,0,0,0,0,1,1,0,0,0,0,0,0,Reclamo,PROCEDE TOTAL,202405,Producto 07,Submotivo 125
11923,201208,0,Rang_ingreso_01,Lima,26.0,1.0,0,Rango_SDO_02,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,16,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Solicitud,PROCEDE TOTAL,202404,Producto 07,Submotivo 144
71796,201208,1,Rang_ingreso_02,Provincia,29.0,5.0,0,Cero,0,40,0,0,0,3960,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,1,1,1,1,1,1,Solicitud,NO PROCEDE,202407,Producto 20,Submotivo 157
54061,201208,1,Rang_ingreso_06,Lima,28.0,4.0,0,Rango_SDO_06,0,0,0,0,0,0,1,1,1,0,0,0,Rango_03,0,3,0,1,0,0,0,21,20,18,17,16,15,5,4,3,6,2,3,5,5,4,3,3,3,1,1,1,1,1,1,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 125
25155,201208,1,Rang_ingreso_04,Provincia,56.0,3.0,0,Cero,4200,4460,4790,5070,5320,5580,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,1,0,1,1,1,1,Reclamo,PROCEDE TOTAL,202406,Producto 17,Submotivo 89
18137,201208,1,Rang_ingreso_04,Lima,40.0,10.0,0,Rango_SDO_05,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,1,0,0,0,0,0,0,0,0,0,0,0,0,32,31,9,13,15,24,1,1,0,0,0,0,1,1,0,0,0,0,Reclamo,PROCEDE TOTAL,202405,Producto 17,Submotivo 91
52193,201208,1,Rang_ingreso_01,Lima,34.0,8.0,1,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,2,2,2,2,2,2,1,1,1,1,1,1,Reclamo,NO PROCEDE,202405,Producto 18,Submotivo 51
70373,201208,0,Rang_ingreso_02,Provincia,26.0,1.0,0,Rango_SDO_01,0,0,0,0,0,0,1,0,0,0,0,0,Rango_03,0,0,4,0,1,0,0,0,2,0,0,0,0,3,14,8,9,6,2,0,0,0,0,0,0,0,0,0,0,0,0,Reclamo,PROCEDE TOTAL,202407,Producto 21,Submotivo 88
6532,201208,1,Rang_ingreso_08,Lima,35.0,8.0,0,Rango_SDO_01,0,0,0,0,0,0,0,1,1,0,0,0,Rango_03,0,2,6,2,13,6,2,0,0,0,0,0,0,6,2,4,6,7,3,2,2,2,2,2,2,1,1,1,1,1,1,Reclamo,PROCEDE TOTAL,202407,Producto 17,Submotivo 111
31665,201208,1,Rang_ingreso_03,Provincia,34.0,9.0,0,Cero,0,0,0,0,0,0,1,1,1,1,1,1,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,1,1,1,1,1,1,Solicitud,PROCEDE TOTAL,202405,Producto 20,Submotivo 132
47461,201208,1,Rang_ingreso_02,Lima,24.0,2.0,0,Rango_SDO_03,600,740,210,360,160,0,1,1,1,1,1,1,Rango_03,0,1,1,3,6,4,3,10,13,11,8,2,10,24,27,16,22,39,18,2,2,2,2,2,2,1,1,1,1,1,1,Solicitud,NO PROCEDE,201208,Producto 20,Submotivo 157
47461,201208,1,Rang_ingreso_02,Lima,24.0,2.0,0,Rango_SDO_03,600,740,210,360,160,0,1,1,1,1,1,1,Rango_03,0,1,1,3,6,4,3,10,13,11,8,2,10,24,27,16,22,39,18,2,2,2,2,2,2,1,1,1,1,1,1,Reclamo,NO PROCEDE,202406,Producto 20,Submotivo 125
47461,201208,1,Rang_ingreso_02,Lima,24.0,2.0,0,Rango_SDO_03,600,740,210,360,160,0,1,1,1,1,1,1,Rango_03,0,1,1,3,6,4,3,10,13,11,8,2,10,24,27,16,22,39,18,2,2,2,2,2,2,1,1,1,1,1,1,Reclamo,NO PROCEDE,202405,Producto 20,Submotivo 125
6862,201208,1,Rang_ingreso_04,Provincia,28.0,4.0,0,Rango_SDO_05,3310,3460,3600,3750,3880,4070,1,1,1,1,1,1,Rango_04,1,15,6,7,13,8,5,7,6,9,9,11,4,20,24,39,33,29,31,6,6,6,6,5,5,1,1,1,1,1,1,Reclamo,NO PROCEDE,202404,Producto 18,Submotivo 67
81870,201208,1,Rang_ingreso_02,Lima,23.0,1.0,1,Cero,750,660,540,770,830,510,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,Solicitud,PROCEDE TOTAL,202405,Producto 20,Submotivo 144
11926,201208,1,Rang_ingreso_04,Lima,35.0,6.0,0,Cero,24560,24990,25760,33380,34180,31530,1,1,1,1,1,1,Rango_04,0,1,1,3,7,7,4,0,0,0,0,0,0,0,0,0,0,0,1,6,6,6,6,6,6,1,1,1,1,1,1,Reclamo,NO PROCEDE,202405,Producto 20,Submotivo 125
85311,201208,1,Desconocido,Desconocido,32.0,6.0,0,Rango_SDO_07,0,0,0,0,0,0,1,1,0,0,0,0,Rango_03,0,9,1,6,5,5,3,0,0,0,0,0,0,6,3,5,7,8,10,0,0,0,0,0,0,0,0,0,0,0,0,Reclamo,NO PROCEDE,202406,Producto 07,Submotivo 125
51251,201208,1,Rang_ingreso_03,Lima,52.0,3.0,0,Rango_SDO_04,1930,2320,2260,1770,1140,640,1,1,1,1,1,1,Rango_03,1,3,4,0,4,1,3,0,2,1,0,0,0,2,1,0,0,0,2,4,4,4,4,4,4,1,1,1,1,1,1,Reclamo,PROCEDE TOTAL,202406,Producto 20,Submotivo 125
26162,201208,1,Rang_ingreso_03,Lima,35.0,5.0,0,Rango_SDO_06,0,0,0,0,0,0,0,0,0,0,1,0,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,3,6,10,0,0,0,0,0,0,0,0,0,0,0,0,Reclamo,NO PROCEDE,201208,Producto 18,Submotivo 51
87874,201208,1,Rang_ingreso_02,Provincia,40.0,2.0,0,Rango_SDO_01,0,0,0,0,0,0,1,1,1,0,0,0,Rango_03,1,0,0,1,0,0,0,0,0,0,0,0,0,5,5,8,3,2,10,3,3,3,3,3,3,1,1,1,1,1,1,Reclamo,PROCEDE TOTAL,202406,Producto 21,Submotivo 88
41348,201208,1,Rang_ingreso_03,Provincia,56.0,1.0,0,Cero,0,0,0,0,0,0,1,1,1,1,1,1,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,1,1,1,1,1,1,Solicitud,PROCEDE TOTAL,202407,Producto 20,Submotivo 132
95959,201208,1,Rang_ingreso_06,Lima,39.0,3.0,0,Rango_SDO_07,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,4,8,4,7,6,4,0,0,0,0,0,0,1,1,2,4,2,2,4,4,4,4,3,3,1,1,1,1,1,1,Reclamo,NO PROCEDE,202403,Producto 20,Submotivo 43
57025,201208,1,Rang_ingreso_07,Lima,34.0,9.0,0,Rango_SDO_01,9330,7940,10040,10100,10070,10250,1,1,1,1,1,1,Rango_03,0,1,5,1,0,1,1,14,19,5,8,6,10,3,21,0,7,3,10,2,2,2,3,3,3,0,0,0,0,0,1,Reclamo,NO PROCEDE,202407,Producto 20,Submotivo 125
23018,201208,1,Rang_ingreso_03,Lima,28.0,3.0,0,Rango_SDO_06,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,1,2,0,1,0,0,0,0,0,0,0,0,0,9,21,14,14,22,12,3,3,3,3,3,3,0,0,0,0,1,1,Solicitud,NO PROCEDE,201208,Producto 20,Submotivo 157
23018,201208,1,Rang_ingreso_03,Lima,28.0,3.0,0,Rango_SDO_06,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,1,2,0,1,0,0,0,0,0,0,0,0,0,9,21,14,14,22,12,3,3,3,3,3,3,0,0,0,0,1,1,Solicitud,NO PROCEDE,202406,Producto 20,Submotivo 157
44243,201208,1,Rang_ingreso_08,Provincia,46.0,4.0,0,Rango_SDO_08,0,0,0,20,0,0,0,0,0,1,1,1,Rango_02,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,3,1,0,0,0,0,1,1,0,0,0,0,0,0,Reclamo,NO PROCEDE,202404,Producto 20,Submotivo 43
8333,201208,1,Rang_ingreso_07,Lima,27.0,6.0,0,Rango_SDO_08,0,10,0,0,0,10,1,1,1,1,1,1,Rango_04,1,18,16,10,13,5,10,0,3,1,5,10,2,6,10,4,12,4,4,2,2,2,2,2,1,1,1,1,1,0,0,Solicitud,NO PROCEDE,202404,Producto 20,Submotivo 157
4812,201208,1,Rang_ingreso_05,Provincia,35.0,9.0,1,Rango_SDO_02,27170,27790,28770,28800,28350,29780,1,1,1,1,1,1,Rango_05,1,0,2,2,2,1,2,15,16,12,15,21,20,14,14,13,17,18,26,1,1,1,1,0,1,0,0,0,0,0,0,Solicitud,PROCEDE TOTAL,202403,Producto 07,Submotivo 144
4812,201208,1,Rang_ingreso_05,Provincia,35.0,9.0,1,Rango_SDO_02,27170,27790,28770,28800,28350,29780,1,1,1,1,1,1,Rango_05,1,0,2,2,2,1,2,15,16,12,15,21,20,14,14,13,17,18,26,1,1,1,1,0,1,0,0,0,0,0,0,Reclamo,NO PROCEDE,202403,Producto 07,Submotivo 125
84355,201208,1,Rang_ingreso_02,Lima,63.0,8.0,0,Cero,2240,2570,2750,1040,1810,2570,1,1,1,1,1,1,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,6,6,7,7,7,7,1,1,1,1,1,1,Solicitud,PROCEDE TOTAL,201208,Producto 20,Submotivo 132
84355,201208,1,Rang_ingreso_02,Lima,63.0,8.0,0,Cero,2240,2570,2750,1040,1810,2570,1,1,1,1,1,1,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,6,6,7,7,7,7,1,1,1,1,1,1,Reclamo,PROCEDE TOTAL,201208,Producto 18,Submotivo 125
84355,201208,1,Rang_ingreso_02,Lima,63.0,8.0,0,Cero,2240,2570,2750,1040,1810,2570,1,1,1,1,1,1,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,6,6,7,7,7,7,1,1,1,1,1,1,Solicitud,PROCEDE TOTAL,202407,Producto 20,Submotivo 132
84355,201208,1,Rang_ingreso_02,Lima,63.0,8.0,0,Cero,2240,2570,2750,1040,1810,2570,1,1,1,1,1,1,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,6,6,7,7,7,7,1,1,1,1,1,1,Solicitud,PROCEDE TOTAL,202407,Producto 20,Submotivo 132
84355,201208,1,Rang_ingreso_02,Lima,63.0,8.0,0,Cero,2240,2570,2750,1040,1810,2570,1,1,1,1,1,1,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,6,6,7,7,7,7,1,1,1,1,1,1,Reclamo,PROCEDE TOTAL,202407,Producto 18,Submotivo 125
84355,201208,1,Rang_ingreso_02,Lima,63.0,8.0,0,Cero,2240,2570,2750,1040,1810,2570,1,1,1,1,1,1,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,6,6,7,7,7,7,1,1,1,1,1,1,Reclamo,PROCEDE PARCIAL,202407,Producto 18,Submotivo 125
84355,201208,1,Rang_ingreso_02,Lima,63.0,8.0,0,Cero,2240,2570,2750,1040,1810,2570,1,1,1,1,1,1,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,6,6,7,7,7,7,1,1,1,1,1,1,Solicitud,PROCEDE TOTAL,202406,Producto 20,Submotivo 132
84355,201208,1,Rang_ingreso_02,Lima,63.0,8.0,0,Cero,2240,2570,2750,1040,1810,2570,1,1,1,1,1,1,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,6,6,7,7,7,7,1,1,1,1,1,1,Reclamo,PROCEDE TOTAL,202403,Producto 20,Submotivo 125
59646,201208,1,Rang_ingreso_05,Provincia,54.0,3.0,0,Rango_SDO_01,1670,2040,2450,3470,4400,5810,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,6,6,6,6,6,1,1,1,1,1,1,Solicitud,PROCEDE TOTAL,202405,Producto 20,Submotivo 144
59646,201208,1,Rang_ingreso_05,Provincia,54.0,3.0,0,Rango_SDO_01,1670,2040,2450,3470,4400,5810,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,6,6,6,6,6,1,1,1,1,1,1,Reclamo,PROCEDE TOTAL,202403,Producto 20,Submotivo 125
91582,201208,1,Rang_ingreso_06,Lima,28.0,1.0,0,Cero,190,0,130,210,350,120,1,1,1,1,1,1,Rango_02,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0,3,3,3,2,2,2,1,1,1,1,1,1,Solicitud,PROCEDE TOTAL,202405,Producto 07,Submotivo 144
51441,201208,1,Rang_ingreso_02,Lima,60.0,5.0,0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,1,1,1,Rango_02,0,0,0,1,0,0,0,0,0,0,0,0,0,5,4,7,10,10,5,4,4,4,4,5,5,0,1,1,1,1,1,Reclamo,PROCEDE TOTAL,202404,Producto 17,Submotivo 92
74930,201208,1,Rang_ingreso_02,Lima,26.0,4.0,0,Rango_SDO_03,4790,5000,5320,5750,6160,7080,1,1,1,1,1,1,Rango_05,0,13,16,16,20,14,14,0,0,0,0,0,0,10,10,22,20,20,14,1,2,2,3,3,3,0,0,0,0,0,0,Solicitud,PROCEDE TOTAL,201208,Producto 20,Submotivo 132
74930,201208,1,Rang_ingreso_02,Lima,26.0,4.0,0,Rango_SDO_03,4790,5000,5320,5750,6160,7080,1,1,1,1,1,1,Rango_05,0,13,16,16,20,14,14,0,0,0,0,0,0,10,10,22,20,20,14,1,2,2,3,3,3,0,0,0,0,0,0,Reclamo,PROCEDE PARCIAL,201208,Producto 18,Submotivo 125
74930,201208,1,Rang_ingreso_02,Lima,26.0,4.0,0,Rango_SDO_03,4790,5000,5320,5750,6160,7080,1,1,1,1,1,1,Rango_05,0,13,16,16,20,14,14,0,0,0,0,0,0,10,10,22,20,20,14,1,2,2,3,3,3,0,0,0,0,0,0,Solicitud,PROCEDE TOTAL,202407,Producto 20,Submotivo 132
74930,201208,1,Rang_ingreso_02,Lima,26.0,4.0,0,Rango_SDO_03,4790,5000,5320,5750,6160,7080,1,1,1,1,1,1,Rango_05,0,13,16,16,20,14,14,0,0,0,0,0,0,10,10,22,20,20,14,1,2,2,3,3,3,0,0,0,0,0,0,Reclamo,NO PROCEDE,202407,Producto 18,Submotivo 125
74930,201208,1,Rang_ingreso_02,Lima,26.0,4.0,0,Rango_SDO_03,4790,5000,5320,5750,6160,7080,1,1,1,1,1,1,Rango_05,0,13,16,16,20,14,14,0,0,0,0,0,0,10,10,22,20,20,14,1,2,2,3,3,3,0,0,0,0,0,0,Reclamo,PROCEDE TOTAL,202407,Producto 18,Submotivo 125
74930,201208,1,Rang_ingreso_02,Lima,26.0,4.0,0,Rango_SDO_03,4790,5000,5320,5750,6160,7080,1,1,1,1,1,1,Rango_05,0,13,16,16,20,14,14,0,0,0,0,0,0,10,10,22,20,20,14,1,2,2,3,3,3,0,0,0,0,0,0,Solicitud,PROCEDE TOTAL,202406,Producto 20,Submotivo 132
74930,201208,1,Rang_ingreso_02,Lima,26.0,4.0,0,Rango_SDO_03,4790,5000,5320,5750,6160,7080,1,1,1,1,1,1,Rango_05,0,13,16,16,20,14,14,0,0,0,0,0,0,10,10,22,20,20,14,1,2,2,3,3,3,0,0,0,0,0,0,Reclamo,PROCEDE TOTAL,202406,Producto 18,Submotivo 125
