ID_CORRELATIVO,CODMES_x,FLG_BANCARIZADO,RANG_INGRESO,FLAG_LIMA_PROVINCIA,EDAD,ANTIGUEDAD,RANG_SDO_PASIVO_MENOS0,SDO_ACTIVO_MENOS0,SDO_ACTIVO_MENOS1,SDO_ACTIVO_MENOS2,SDO_ACTIVO_MENOS3,SDO_ACTIVO_MENOS4,SDO_ACTIVO_MENOS5,FLG_SEGURO_MENOS0,FLG_SEGURO_MENOS1,FLG_SEGURO_MENOS2,FLG_SEGURO_MENOS3,FLG_SEGURO_MENOS4,FLG_SEGURO_MENOS5,RANG_NRO_PRODUCTOS_MENOS0,FLG_NOMINA,NRO_ACCES_CANAL1_MENOS0,NRO_ACCES_CANAL1_MENOS1,NRO_ACCES_CANAL1_MENOS2,NRO_ACCES_CANAL1_MENOS3,NRO_ACCES_CANAL1_MENOS4,NRO_ACCES_CANAL1_MENOS5,NRO_ACCES_CANAL2_MENOS0,NRO_ACCES_CANAL2_MENOS1,NRO_ACCES_CANAL2_MENOS2,NRO_ACCES_CANAL2_MENOS3,NRO_ACCES_CANAL2_MENOS4,NRO_ACCES_CANAL2_MENOS5,NRO_ACCES_CANAL3_MENOS0,NRO_ACCES_CANAL3_MENOS1,NRO_ACCES_CANAL3_MENOS2,NRO_ACCES_CANAL3_MENOS3,NRO_ACCES_CANAL3_MENOS4,NRO_ACCES_CANAL3_MENOS5,NRO_ENTID_SSFF_MENOS0,NRO_ENTID_SSFF_MENOS1,NRO_ENTID_SSFF_MENOS2,NRO_ENTID_SSFF_MENOS3,NRO_ENTID_SSFF_MENOS4,NRO_ENTID_SSFF_MENOS5,FLG_SDO_OTSSFF_MENOS0,FLG_SDO_OTSSFF_MENOS1,FLG_SDO_OTSSFF_MENOS2,FLG_SDO_OTSSFF_MENOS3,FLG_SDO_OTSSFF_MENOS4,FLG_SDO_OTSSFF_MENOS5,TIPO_REQUERIMIENTO2,DICTAMEN,CODMES_y,PRODUCTO_SERVICIO_2,SUBMOTIVO_2
19416,202408,1,Rang_ingreso_09,Lima,47.0,5.0,Rango_SDO_14,13250,15270,18680,15630,17690,17830,1,1,1,1,1,1,Rango_05,1,12,11,10,19,14,11,1,4,5,5,2,4,8,7,3,9,11,11,0,0,0,0,0,0,0,0,0,0,0,0,Reclamo,PROCEDE TOTAL,202408,Producto 20,Submotivo 125
19416,202408,1,Rang_ingreso_09,Lima,47.0,5.0,Rango_SDO_14,13250,15270,18680,15630,17690,17830,1,1,1,1,1,1,Rango_05,1,12,11,10,19,14,11,1,4,5,5,2,4,8,7,3,9,11,11,0,0,0,0,0,0,0,0,0,0,0,0,Reclamo,PROCEDE TOTAL,202405,Producto 20,Submotivo 156
38683,202408,1,Rang_ingreso_09,Lima,37.0,5.0,Rango_SDO_06,411420,412590,415870,416600,417450,428620,1,1,1,1,1,1,Rango_04,1,0,0,0,0,0,0,8,9,9,12,14,15,6,8,6,9,16,8,0,0,0,0,0,0,0,0,0,0,0,0,Reclamo,PROCEDE TOTAL,202404,Producto 04,Submotivo 125
10157,202408,1,Rang_ingreso_01,Lima,41.0,2.0,Rango_SDO_01,6030,6290,6530,6800,7030,7250,1,1,1,1,1,1,Rango_04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,2,1,1,1,1,1,1,Reclamo,NO PROCEDE,202406,Producto 05,Submotivo 125
10157,202408,1,Rang_ingreso_01,Lima,41.0,2.0,Rango_SDO_01,6030,6290,6530,6800,7030,7250,1,1,1,1,1,1,Rango_04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,2,1,1,1,1,1,1,Solicitud,NO PROCEDE,202405,Producto 20,Submotivo 157
31446,202408,1,Rang_ingreso_02,Lima,23.0,1.0,Rango_SDO_03,0,0,220,20,0,0,0,1,1,1,1,0,Rango_02,1,0,0,0,0,0,0,14,21,16,15,10,10,17,12,18,9,13,12,0,0,1,1,1,0,0,0,0,0,0,0,Reclamo,NO PROCEDE,202408,Producto 20,Submotivo 125
79049,202408,1,Rang_ingreso_04,Lima,35.0,9.0,Cero,0,0,0,0,0,0,1,1,1,1,1,1,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,9,9,9,9,9,1,1,1,1,1,1,Solicitud,PROCEDE TOTAL,202403,Producto 20,Submotivo 130
29070,202408,0,Rang_ingreso_03,Lima,40.0,7.0,Rango_SDO_07,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,9,11,6,12,7,8,0,0,0,0,0,0,0,0,0,0,0,0,Solicitud,PROCEDE TOTAL,202408,Producto 07,Submotivo 144
63268,202408,1,Rang_ingreso_01,Lima,40.0,4.0,Cero,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,1,2,1,1,11,5,0,2,0,0,5,7,2,2,2,2,2,2,1,1,1,1,1,1,Reclamo,PROCEDE TOTAL,202408,Producto 07,Submotivo 125
84469,202408,1,Rang_ingreso_03,Lima,28.0,4.0,Cero,1280,1430,1740,1660,970,1220,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,1,1,1,1,1,1,Solicitud,PROCEDE TOTAL,202406,Producto 20,Submotivo 157
63177,202408,1,Rang_ingreso_05,Provincia,27.0,2.0,Rango_SDO_03,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,7,6,0,11,4,8,6,7,0,0,0,0,0,0,0,0,0,0,0,0,Reclamo,NO PROCEDE,202404,Producto 21,Submotivo 156
59921,202408,1,Rang_ingreso_08,Lima,47.0,7.0,Rango_SDO_13,0,0,0,0,0,0,1,1,1,1,1,1,Rango_04,0,0,0,0,0,0,0,0,0,0,0,0,0,33,24,22,24,30,19,4,4,4,4,4,4,1,1,1,1,1,1,Reclamo,NO PROCEDE,202404,Producto 20,Submotivo 125
61363,202408,1,Rang_ingreso_02,Lima,44.0,0.0,Rango_SDO_03,12890,10950,10260,10560,10680,5520,1,1,1,1,1,1,Rango_04,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,9,5,3,5,6,6,5,5,4,1,1,1,1,1,1,Solicitud,PROCEDE TOTAL,202408,Producto 20,Submotivo 132
61363,202408,1,Rang_ingreso_02,Lima,44.0,0.0,Rango_SDO_03,12890,10950,10260,10560,10680,5520,1,1,1,1,1,1,Rango_04,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,9,5,3,5,6,6,5,5,4,1,1,1,1,1,1,Reclamo,PROCEDE PARCIAL,202408,Producto 18,Submotivo 125
82688,202408,1,Rang_ingreso_05,Lima,31.0,4.0,Cero,53830,55250,56450,57740,59130,48710,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Solicitud,NO PROCEDE,202408,Producto 20,Submotivo 157
82688,202408,1,Rang_ingreso_05,Lima,31.0,4.0,Cero,53830,55250,56450,57740,59130,48710,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Solicitud,NO PROCEDE,202407,Producto 20,Submotivo 157
52905,202408,1,Rang_ingreso_09,Lima,29.0,5.0,Rango_SDO_11,60390,63270,64520,65890,66860,68650,1,1,1,1,1,1,Rango_04,1,7,7,2,1,6,3,2,1,3,1,3,1,8,9,4,5,8,13,3,3,3,3,3,3,1,1,1,1,1,1,Reclamo,NO PROCEDE,202404,Producto 18,Submotivo 125
15014,202408,1,Rang_ingreso_06,Lima,50.0,7.0,Rango_SDO_04,9150,8490,10180,9510,10980,9230,1,1,1,1,1,1,Rango_04,1,0,0,0,0,0,0,0,0,0,0,0,0,13,18,16,15,22,16,5,4,2,2,2,2,1,1,1,1,1,1,Reclamo,NO PROCEDE,202407,Producto 20,Submotivo 125
99363,202408,1,Rang_ingreso_06,Lima,23.0,2.0,Rango_SDO_09,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,3,3,1,1,5,4,0,0,0,0,0,0,9,6,2,2,11,10,0,0,0,0,0,0,0,0,0,0,0,0,Reclamo,PROCEDE TOTAL,202404,Producto 01,Submotivo 146
6492,202408,1,Rang_ingreso_02,Lima,32.0,8.0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8,8,8,8,8,6,1,1,1,1,1,1,Solicitud,PROCEDE TOTAL,202408,Producto 07,Submotivo 144
93829,202408,1,Rang_ingreso_02,Lima,41.0,10.0,Rango_SDO_07,192670,210280,226600,245150,261090,281810,1,1,1,1,1,1,Rango_04,0,4,8,8,9,7,6,0,0,0,0,0,0,19,11,11,15,17,18,2,2,2,2,2,2,0,0,0,0,0,0,Reclamo,NO PROCEDE,202403,Producto 18,Submotivo 68
35550,202408,0,Rang_ingreso_02,Lima,25.0,3.0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,12,5,7,5,0,0,0,0,0,0,0,0,0,0,0,0,Reclamo,PROCEDE TOTAL,202406,Producto 01,Submotivo 146
72903,202408,1,Rang_ingreso_05,Lima,32.0,9.0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,2,5,1,1,0,0,0,1,1,1,3,3,3,3,3,3,1,1,1,1,1,1,Reclamo,NO PROCEDE,202405,Producto 17,Submotivo 89
94036,202408,1,Rang_ingreso_06,Lima,32.0,10.0,Rango_SDO_14,2634060,2710000,4114160,2517950,1734020,1229860,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,1,1,1,1,1,1,Reclamo,PROCEDE TOTAL,202403,Producto 20,Submotivo 125
94036,202408,1,Rang_ingreso_06,Lima,32.0,10.0,Rango_SDO_14,2634060,2710000,4114160,2517950,1734020,1229860,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,1,1,1,1,1,1,Reclamo,PROCEDE TOTAL,202403,Producto 20,Submotivo 125
16669,202408,1,Rang_ingreso_04,Lima,28.0,8.0,Rango_SDO_08,0,0,0,0,0,0,0,0,0,0,0,0,Rango_01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,2,2,1,1,1,1,1,1,Reclamo,NO PROCEDE,202405,Producto 10,Submotivo 125
68884,202408,1,Rang_ingreso_01,Lima,26.0,2.0,Rango_SDO_01,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,1,1,3,0,0,0,3,4,5,1,1,6,7,4,3,0,0,5,6,5,5,6,6,6,1,1,1,1,1,1,Reclamo,PROCEDE TOTAL,202405,Producto 20,Submotivo 125
23409,202408,1,Rang_ingreso_04,Provincia,31.0,2.0,Cero,3560,3420,3590,3640,3790,4000,1,1,1,1,1,1,Rango_03,0,1,0,1,0,0,0,7,4,1,0,3,2,0,2,0,0,0,0,2,2,2,2,2,1,1,1,0,0,1,0,Reclamo,PROCEDE TOTAL,202408,Producto 20,Submotivo 43
39239,202408,1,Rang_ingreso_05,Lima,50.0,8.0,Rango_SDO_04,91890,92100,92270,92510,92650,93010,1,1,1,1,1,1,Rango_03,0,0,2,0,0,0,0,1,1,0,0,0,0,5,7,2,7,7,3,1,1,1,1,0,1,0,0,0,0,0,0,Reclamo,PROCEDE TOTAL,202407,Producto 18,Submotivo 125
38503,202408,1,Rang_ingreso_06,Lima,27.0,3.0,Rango_SDO_06,4360,5270,6530,8470,9300,8520,1,1,1,1,1,1,Rango_05,1,0,0,1,0,0,0,15,13,14,18,18,21,6,5,5,5,11,8,1,1,1,2,2,2,0,0,0,0,0,0,Reclamo,NO PROCEDE,202406,Producto 18,Submotivo 125
71472,202408,1,Rang_ingreso_07,Lima,30.0,6.0,Rango_SDO_05,0,0,0,0,0,0,0,0,0,0,0,0,Rango_03,1,0,3,3,0,4,1,16,11,14,17,18,15,16,11,11,4,22,21,0,0,0,0,0,0,0,0,0,0,0,0,Reclamo,PROCEDE TOTAL,202404,Producto 21,Submotivo 88
42144,202408,1,Rang_ingreso_08,Lima,35.0,10.0,Rango_SDO_14,0,0,0,0,0,0,1,1,1,1,1,1,Rango_04,1,5,5,10,5,8,7,0,0,0,0,0,0,2,4,3,3,1,3,5,5,5,5,5,5,1,1,1,1,1,1,Solicitud,PROCEDE TOTAL,202404,Producto 20,Submotivo 157
42144,202408,1,Rang_ingreso_08,Lima,35.0,10.0,Rango_SDO_14,0,0,0,0,0,0,1,1,1,1,1,1,Rango_04,1,5,5,10,5,8,7,0,0,0,0,0,0,2,4,3,3,1,3,5,5,5,5,5,5,1,1,1,1,1,1,Solicitud,PROCEDE TOTAL,202403,Producto 20,Submotivo 132
71058,202408,1,Rang_ingreso_04,Provincia,29.0,5.0,Rango_SDO_01,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,0,0,0,4,2,1,0,0,0,3,0,1,0,0,0,6,4,6,2,2,2,2,2,2,1,1,1,1,1,1,Reclamo,PROCEDE TOTAL,202405,Producto 20,Submotivo 156
45502,202408,0,Rang_ingreso_01,Lima,23.0,4.0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Reclamo,PROCEDE TOTAL,202406,Producto 07,Submotivo 27
36491,202408,1,Rang_ingreso_06,Lima,25.0,5.0,Rango_SDO_11,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,1,3,2,3,2,1,3,8,16,10,13,13,10,5,0,3,2,5,6,3,3,3,3,3,3,1,1,1,1,1,1,Reclamo,PROCEDE TOTAL,202406,Producto 20,Submotivo 145
43757,202408,0,Rang_ingreso_01,Lima,76.0,4.0,Rango_SDO_09,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Reclamo,NO PROCEDE,202404,Producto 21,Submotivo 88
51815,202408,1,Rang_ingreso_02,Lima,40.0,7.0,Cero,0,0,0,0,0,0,1,1,1,1,1,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,2,1,1,1,1,1,1,Solicitud,PROCEDE TOTAL,202406,Producto 20,Submotivo 144
51815,202408,1,Rang_ingreso_02,Lima,40.0,7.0,Cero,0,0,0,0,0,0,1,1,1,1,1,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,2,1,1,1,1,1,1,Solicitud,PROCEDE TOTAL,202406,Producto 20,Submotivo 132
83780,202408,1,Rang_ingreso_01,Lima,29.0,9.0,Rango_SDO_01,3070,3190,3330,3400,510,0,1,1,1,1,1,0,Rango_04,1,5,3,0,0,2,10,0,0,0,0,0,0,2,4,3,1,10,5,3,3,3,3,3,2,1,1,1,1,1,1,Reclamo,PROCEDE TOTAL,202404,Producto 21,Submotivo 156
13418,202408,1,Rang_ingreso_03,Lima,41.0,10.0,Rango_SDO_07,60,0,0,0,0,0,1,1,1,1,1,1,Rango_04,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,6,6,6,6,7,7,7,1,1,1,1,1,1,Solicitud,NO PROCEDE,202408,Producto 20,Submotivo 157
51037,202408,1,Rang_ingreso_02,Lima,46.0,4.0,Cero,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,3,3,1,1,1,1,1,1,Reclamo,PROCEDE PARCIAL,202405,Producto 20,Submotivo 43
23227,202408,1,Rang_ingreso_03,Lima,67.0,10.0,Rango_SDO_05,3120,4810,5420,6090,6340,7050,1,1,1,1,1,1,Rango_04,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,1,0,0,5,5,5,5,5,5,1,1,1,1,1,1,Reclamo,NO PROCEDE,202406,Producto 20,Submotivo 125
26689,202408,1,Rang_ingreso_04,Lima,29.0,7.0,Rango_SDO_04,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,1,0,0,0,0,0,0,0,0,0,2,0,0,4,20,8,11,12,6,5,5,5,5,5,5,1,1,1,1,1,1,Reclamo,PROCEDE TOTAL,202408,Producto 20,Submotivo 46
27786,202408,1,Rang_ingreso_01,Lima,57.0,2.0,Rango_SDO_01,17620,18030,18550,18980,19360,19970,1,1,1,1,1,1,Rango_04,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,4,4,0,1,4,4,4,4,4,4,1,1,1,1,1,1,Reclamo,PROCEDE TOTAL,202408,Producto 17,Submotivo 89
55629,202408,1,Rang_ingreso_02,Provincia,31.0,5.0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,2,2,0,2,0,0,0,0,0,0,0,0,5,3,0,4,0,0,1,1,1,1,1,1,1,1,1,1,1,1,Reclamo,PROCEDE TOTAL,202403,Producto 01,Submotivo 125
97700,202408,1,Rang_ingreso_01,Lima,30.0,1.0,Cero,10550,10890,11230,11540,11860,12170,1,1,1,1,1,1,Rango_04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,1,1,1,1,1,1,Reclamo,NO PROCEDE,202408,Producto 17,Submotivo 89
40826,202408,1,Rang_ingreso_01,Provincia,37.0,6.0,Rango_SDO_09,0,0,0,0,0,0,0,0,0,0,1,1,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,1,1,1,1,1,2,0,0,0,0,0,0,Reclamo,NO PROCEDE,202406,Producto 01,Submotivo 125
41661,202408,1,Rang_ingreso_04,Lima,24.0,5.0,Rango_SDO_13,0,0,0,0,0,70,1,1,1,1,1,1,Rango_04,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,16,10,11,25,5,5,5,5,5,4,1,1,1,1,1,1,Reclamo,PROCEDE TOTAL,202404,Producto 10,Submotivo 63
41661,202408,1,Rang_ingreso_04,Lima,24.0,5.0,Rango_SDO_13,0,0,0,0,0,70,1,1,1,1,1,1,Rango_04,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,16,10,11,25,5,5,5,5,5,4,1,1,1,1,1,1,Reclamo,NO PROCEDE,202404,Producto 10,Submotivo 125
15959,202408,1,Rang_ingreso_06,Lima,31.0,2.0,Rango_SDO_03,0,620,210,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,12,11,11,15,6,10,0,1,1,0,0,0,0,0,0,0,0,0,Reclamo,NO PROCEDE,202408,Producto 14,Submotivo 125
60221,202408,1,Rang_ingreso_05,Lima,33.0,8.0,Rango_SDO_01,30,0,0,2750,6330,6560,1,1,1,1,1,1,Rango_04,0,11,15,12,10,10,8,0,0,2,1,0,1,1,3,3,10,1,10,3,3,3,3,3,3,0,0,0,0,0,0,Reclamo,NO PROCEDE,202405,Producto 20,Submotivo 125
79191,202408,1,Rang_ingreso_01,Lima,38.0,10.0,Rango_SDO_01,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,0,2,1,5,5,5,5,5,5,5,1,1,1,1,0,1,Reclamo,PROCEDE TOTAL,202404,Producto 20,Submotivo 125
83233,202408,1,Rang_ingreso_07,Lima,54.0,5.0,Rango_SDO_01,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,7,0,0,3,3,3,3,3,3,1,1,1,1,1,1,Solicitud,PROCEDE TOTAL,202407,Producto 20,Submotivo 144
83233,202408,1,Rang_ingreso_07,Lima,54.0,5.0,Rango_SDO_01,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,7,0,0,3,3,3,3,3,3,1,1,1,1,1,1,Reclamo,NO PROCEDE,202407,Producto 20,Submotivo 125
73286,202408,1,Rang_ingreso_02,Provincia,33.0,10.0,Rango_SDO_05,6130,6330,6590,6780,6970,7230,1,1,1,1,1,1,Rango_05,1,0,0,0,0,0,0,0,0,0,0,0,0,16,15,10,8,10,14,2,2,2,2,2,1,1,1,1,1,1,0,Reclamo,PROCEDE TOTAL,202408,Producto 01,Submotivo 146
85871,202408,1,Rang_ingreso_02,Lima,45.0,5.0,Rango_SDO_01,2110,2150,2200,2250,2290,2300,1,1,1,1,1,1,Rango_04,0,3,2,1,0,0,0,0,0,0,0,0,0,1,2,2,1,2,1,5,5,5,5,5,5,1,1,1,1,1,1,Reclamo,PROCEDE TOTAL,202404,Producto 20,Submotivo 43
85871,202408,1,Rang_ingreso_02,Lima,45.0,5.0,Rango_SDO_01,2110,2150,2200,2250,2290,2300,1,1,1,1,1,1,Rango_04,0,3,2,1,0,0,0,0,0,0,0,0,0,1,2,2,1,2,1,5,5,5,5,5,5,1,1,1,1,1,1,Solicitud,PROCEDE TOTAL,202403,Producto 20,Submotivo 157
85871,202408,1,Rang_ingreso_02,Lima,45.0,5.0,Rango_SDO_01,2110,2150,2200,2250,2290,2300,1,1,1,1,1,1,Rango_04,0,3,2,1,0,0,0,0,0,0,0,0,0,1,2,2,1,2,1,5,5,5,5,5,5,1,1,1,1,1,1,Solicitud,NO PROCEDE,202403,Producto 20,Submotivo 157
85871,202408,1,Rang_ingreso_02,Lima,45.0,5.0,Rango_SDO_01,2110,2150,2200,2250,2290,2300,1,1,1,1,1,1,Rango_04,0,3,2,1,0,0,0,0,0,0,0,0,0,1,2,2,1,2,1,5,5,5,5,5,5,1,1,1,1,1,1,Solicitud,NO PROCEDE,202403,Producto 20,Submotivo 157
54413,202408,1,Rang_ingreso_03,Lima,27.0,4.0,Rango_SDO_05,0,0,0,0,0,0,1,1,1,0,0,0,Rango_04,1,0,0,0,1,0,0,26,18,17,18,13,10,14,18,9,15,8,10,0,0,0,0,0,0,0,0,0,0,0,0,Reclamo,PROCEDE TOTAL,202407,Producto 21,Submotivo 156
64635,202408,1,Rang_ingreso_02,Lima,34.0,4.0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,1,0,3,3,5,2,2,4,5,15,9,6,3,9,1,1,1,1,0,0,1,1,1,1,0,0,Reclamo,PROCEDE TOTAL,202404,Producto 17,Submotivo 111
47856,202408,1,Rang_ingreso_03,Lima,22.0,3.0,Rango_SDO_03,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,1,0,1,0,0,0,8,2,6,0,0,10,13,16,14,1,1,1,1,1,1,1,1,1,1,1,1,Reclamo,NO PROCEDE,202406,Producto 18,Submotivo 67
47856,202408,1,Rang_ingreso_03,Lima,22.0,3.0,Rango_SDO_03,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,1,0,1,0,0,0,8,2,6,0,0,10,13,16,14,1,1,1,1,1,1,1,1,1,1,1,1,Reclamo,PROCEDE PARCIAL,202406,Producto 18,Submotivo 67
6449,202408,1,Rang_ingreso_02,Lima,25.0,6.0,Rango_SDO_02,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,1,3,0,4,3,1,4,9,8,3,2,3,0,0,0,0,2,4,3,3,3,3,3,3,1,1,1,1,1,1,Solicitud,PROCEDE TOTAL,202404,Producto 20,Submotivo 157
38112,202408,0,Rang_ingreso_02,Lima,19.0,1.0,Rango_SDO_02,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,13,11,15,14,16,14,0,0,0,0,0,0,0,0,0,0,0,0,Solicitud,PROCEDE TOTAL,202408,Producto 07,Submotivo 144
59320,202408,1,Rang_ingreso_02,Provincia,29.0,6.0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,2,0,0,0,0,0,12,3,0,0,0,0,4,4,4,4,5,5,1,1,1,1,1,1,Solicitud,PROCEDE TOTAL,202407,Producto 07,Submotivo 144
88024,202408,1,Rang_ingreso_01,Lima,32.0,10.0,Rango_SDO_13,0,0,0,0,0,0,1,1,1,1,1,1,Rango_05,0,5,1,3,2,1,0,0,1,1,1,0,6,16,22,18,11,28,16,2,1,2,2,2,2,1,1,1,1,1,1,Reclamo,PROCEDE PARCIAL,202404,Producto 21,Submotivo 125
37478,202408,1,Rang_ingreso_02,Provincia,36.0,7.0,Rango_SDO_04,1140,1100,1250,1370,1480,1500,1,1,1,1,1,1,Rango_04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,1,1,1,1,1,1,Solicitud,PROCEDE TOTAL,202404,Producto 20,Submotivo 132
15440,202408,1,Rang_ingreso_04,Lima,28.0,6.0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,5,0,0,4,4,4,4,4,4,1,1,1,1,1,1,Solicitud,PROCEDE TOTAL,202405,Producto 07,Submotivo 144
30443,202408,1,Rang_ingreso_03,Lima,33.0,0.0,Rango_SDO_01,0,0,0,0,0,0,1,1,1,1,1,0,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,8,1,3,3,3,3,3,2,1,1,1,1,1,1,Reclamo,PROCEDE TOTAL,202405,Producto 17,Submotivo 89
63623,202408,1,Rang_ingreso_01,Provincia,51.0,7.0,Rango_SDO_05,25410,26540,27590,28650,29750,30740,1,1,1,1,1,1,Rango_05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,1,1,1,1,0,0,0,0,0,0,Reclamo,NO PROCEDE,202405,Producto 21,Submotivo 150
72623,202408,1,Rang_ingreso_07,Lima,29.0,7.0,Rango_SDO_01,120390,119730,121280,121980,122780,123590,1,1,1,1,1,1,Rango_04,0,2,1,1,2,3,2,1,3,0,0,3,0,0,0,0,0,0,0,5,4,4,4,4,4,1,1,1,0,1,1,Solicitud,PROCEDE TOTAL,202408,Producto 20,Submotivo 144
72623,202408,1,Rang_ingreso_07,Lima,29.0,7.0,Rango_SDO_01,120390,119730,121280,121980,122780,123590,1,1,1,1,1,1,Rango_04,0,2,1,1,2,3,2,1,3,0,0,3,0,0,0,0,0,0,0,5,4,4,4,4,4,1,1,1,0,1,1,Reclamo,PROCEDE TOTAL,202404,Producto 04,Submotivo 125
48766,202408,1,Rang_ingreso_02,Provincia,30.0,1.0,Rango_SDO_01,2380,2770,3430,3670,3240,2550,1,1,1,1,1,1,Rango_04,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,2,8,1,1,1,1,1,1,0,0,0,0,0,0,Reclamo,NO PROCEDE,202406,Producto 20,Submotivo 43
48766,202408,1,Rang_ingreso_02,Provincia,30.0,1.0,Rango_SDO_01,2380,2770,3430,3670,3240,2550,1,1,1,1,1,1,Rango_04,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,2,8,1,1,1,1,1,1,0,0,0,0,0,0,Reclamo,NO PROCEDE,202406,Producto 20,Submotivo 125
